时间,城市,音乐剧,卡司,剧院
2025-07-05 14:30,南京,狄俄尼索斯,狄俄尼索斯:王竞琦 阿波罗:孙震林 安普罗斯:张子扬 普罗辛诺斯/无名的人/阿里阿德涅/警察:仇毓翔,布洛幕小剧场
2025-07-05 14:30,杭州,茶无此人,石头:王书琦 吴名士:傅祥安 洪瑛:黄轶 江鱼儿:宋苞涵 黄九良:江柏成 范泰:孙晨恺,茶无此人 · 一台好戏小剧场
2025-07-05 17:00,上海,LIZZIE丽兹,LIZZIE:严小北 EMMA:申霓 BRIDGET:周文嘉 ALICE:党韫葳,星空间11号·MOriginal Box
2025-07-05 17:00,上海,海雾,PB:韩冰儿 Jo:胥子含,亚洲大厦·星空间黑匣子
2025-07-05 19:00,哈尔滨,夜幕下的哈尔滨,王一民:马添龙 玉旨一郎:高天鹤 卢淑娟:张会芳 柳絮影:于佳鑫 塞上萧:苏锡凡 卢运启:丁伟 玉旨雄一:刘畅 罗世诚:李昊阳 肖光义:曹闻放 葛明礼:韩志贤 秦德林:张耀之,哈尔滨大剧院歌剧厅
2025-07-05 19:30,上海,阿波罗尼亚,Richard:施博威 Oscar:朱家鹏 Stevie:陈楷,星空间1号·一台好戏小剧场
2025-07-05 19:30,上海,桑塔露琪亚,Stevie:朱亚洲 Chi Chi:王浩楠 Sonny Boy:吴以瀚,星空间6号·一台好戏小剧场
2025-07-05 19:30,上海,灯塔,霍普:周一男 怀恩:冯文彦 守塔人:翟松,星空间9号·鲸剧场
2025-07-05 19:30,上海,嗜血博士,爱德华:叶嘉雯 乔纳森:蒋芸 玛莎:刘晓,星空间1023号·涵金小剧场
2025-07-05 19:30,上海,#0528,Eggy:李磊 Brandon:刘政 Doris:赵洪博,星空间28号·好好有戏小剧场
2025-07-05 19:30,上海,德米安,辛克莱:夏阳 德米安:钟嘉诚,上海大剧院中剧场
2025-07-05 19:30,上海,TRACE U,启夏:高雨晨 庭宇:钟舜傲,茉莉花剧场
2025-07-05 19:30,上海,时光代理人,程小时:张嘉豪 陆光:杜光祎 乔苓:强东玥 林贞/陈潇妈:郭珍艳 陈潇/陆鸿斌:许放星,时光剧场
2025-07-05 19:30,上海,当你心动时,叶白:许昌泰 小白:叶宇锋 露露:刘昱含,星空间12号·耶比剧场
2025-07-05 19:30,上海,怪物,里奥:徐佳文 韦恩:吴盛祥,星空间18号·谜剧场
2025-07-05 19:30,上海,末日迷途,海曼:卢翰林 威廉:赵奕然 贝拉:冯远 阿曼达:马小乔,星空间8808号·涵金剧场
2025-07-05 19:30,上海,去你的夏天,游亦:李政绪 小松:高尔金宝音 小伟:何严浩,星空间8号·一台好戏方寸剧场
2025-07-05 19:30,上海,流星之绊,李功一:张博俊 高景行:朱涵彬 小静:安吉儿 李泰辅:杨浩然 原康孝:田祥晔 高正:潘华杰,星空间10号·MOriginal Box
2025-07-05 19:30,上海,连璧,李玉屏:孙乐仟 谢宛宁:许诗翊,星空间407号·她剧场
2025-07-05 19:30,上海,幽灵,Teddy:蓝浩 Alex:邵立君 David:王天择,星空间168号·谜剧场
2025-07-05 19:30,上海,珍珑,Lucas:周宇杰 Abby:陈檀雅 Daniel:浦弘斐,珍珑剧场
2025-07-05 19:30,上海,六个说谎的大学生,岛衣织:崔恩尔 波多野祥吾:朱亮 九贺苍太:徐昊 袴田亮:邵奕磊 矢代翼:张烜尔 森久保公彦:脱骁尧 波多野芳惠:潘珏辰 鸿上达章:车鸣笛,人民大舞台
2025-07-05 19:30,上海,印刻IN CLAY,卡司:蒋倩如,上海话剧艺术中心D6空间
2025-07-05 19:30,上海,雕像,于格:张琦铭 雕像:霍泽安,星空间1794号·临窗小剧场
2025-07-05 19:30,上海,Roulette轮盘,Poe:孙一城 Agatha:陈旭 Doyle:刘君豪 Pride:陈旭茂 Lust:陈蕴 Envy:李伯尧 Greed:林钇欣,轮盘剧场
2025-07-05 19:30,北京,三里屯42号,,小柯剧场
2025-07-05 19:30,北京,醉后赢家,李丁一:姜宇浩 杜海燕:郑颖 杨鼎天:胡泽宇 信佳佳:杨雨欣 周大福:郝英杰 金小美:张杨皓宇 警察:刘治威,花花世界游戏戏剧空间
2025-07-05 19:30,成都,辛吉路的画材店,卡路:郑金铠 塞修:丁梓奕 辛吉:赵嘉恒,兜兜米新空间
2025-07-05 19:30,成都,貂蝉，你在想什么？,貂蝉:陈雨秋 吕布:李科 董卓:刘威 玥儿:郭颂兰 罗贯中/王允/李儒:王胜强,繁星戏剧村·来剧场
2025-07-05 19:30,成都,宝玉,贾宝玉:高杨 林黛玉/有缘人:陈恬 薛宝钗/有缘人:郭耀嵘 王熙凤/有缘人:刘浩冉 贾政/有缘人:胡芳洲 贾母/有缘人:徐磊 有缘人/薛蟠:李存贤 有缘人/蒋玉菡:舒荣波 有缘人/茗烟:沈哲祺 有缘人/晴雯:沈俊池 有缘人/袭人:段淑曦 有缘人/金钏儿:徐蜜聪 有缘人/丫鬟:张思宇,成都高新中演大剧院大剧场
2025-07-05 19:30,广州,桑塔露琪亚,Stevie:李坤嘉 Chi Chi:宋周鑫 Sonny Boy:陈科铭,桑塔露琪亚·广州馆
2025-07-05 19:30,广州,翻国王棋,奥尔森:樊哲 克雷加德:李信 戈布:叶锐 弗雷:张飞扬 玛尼:陈壬权 伊敦:林凡靖,广州塔剧场新空间
2025-07-05 19:30,南京,FLAMES火焰,梅瑞狄斯:徐晨曦 爱德蒙:瞿艺 埃里克:汤邵文,优剧场 YO!THEATER
2025-07-05 19:30,南京,狄俄尼索斯,狄俄尼索斯:娄睿 阿波罗:刘牧 安普罗斯:王竞琦 普罗辛诺斯/无名的人/阿里阿德涅/警察:仇毓翔,布洛幕小剧场
2025-07-05 19:30,杭州,茶无此人,石头:王书琦 吴名士:张琛 洪瑛:黄轶 江鱼儿:宋苞涵 黄九良:江柏成 范泰:宋凯文,茶无此人 · 一台好戏小剧场
2025-07-05 19:30,宁波,锦衣卫之刀与花,风舞阳:张智涵 梅霜花:徐杭 马醉灯:李秋盟 汉王:徐泽辉 朱瞻基:邵玎 孙贵妃:张诗漫 夜凌霄:樊苏颐 侯公公:白瀚祥 龙连营:江泽辰 风树:黄圣淇 歌队:申帅 歌队:冯丽冰 歌队:李季 歌队:黄骁文,宁波文化广场大剧院
2025-07-05 20:00,上海,LIZZIE丽兹,LIZZIE:刘乙萱 EMMA:杜鑫艳 BRIDGET:邓贤凌 ALICE:王洁璐,星空间11号·MOriginal Box
2025-07-06 14:00,上海,海雾,PB:吴杭律 Jo:周惠怡,亚洲大厦·星空间黑匣子
2025-07-06 14:00,上海,印刻IN CLAY,卡司:胥子含,上海话剧艺术中心D6空间
2025-07-06 14:00,广州,翻国王棋,奥尔森:樊哲 克雷加德:张腾 戈布:陈玥融 弗雷:张鑫澳 玛尼:陈壬权 伊敦:暴晓萱,广州塔剧场新空间
2025-07-06 14:00,宁波,赵氏孤儿,程婴:郑棋元 屠岸贾:明道 程勃:魏忠杰 程子灵魂:马灵奇 晋国公主:朱芾 程妻:朱梓溶 公孙杵臼:赵禹钧 魏绛:胡超政 赵盾:张光磊 韩厥:宗雪健 宫女:谢馨仪,宁波大剧院大剧场
2025-07-06 14:00,哈尔滨,夜幕下的哈尔滨,王一民:何亮辰 玉旨一郎:高天鹤 卢淑娟:李泽美 柳絮影:刘宇希 塞上萧:苏锡凡 卢运启:丁伟 玉旨雄一:刘畅 罗世诚:李昊阳 肖光义:曹闻放 葛明礼:牟溢 秦德林:席同歌,哈尔滨大剧院歌剧厅
2025-07-06 14:30,上海,灯塔,霍普:刘子赫 怀恩:冯文彦 守塔人:翟松,星空间9号·鲸剧场
2025-07-06 14:30,上海,嗜血博士,爱德华:相征 乔纳森:赵奕然 玛莎:罗玉玲,星空间1023号·涵金小剧场
2025-07-06 14:30,上海,#0528,Eggy:姜义哲 Brandon:尹智博 Doris:朱羿达,星空间28号·好好有戏小剧场
2025-07-06 14:30,上海,德米安,辛克莱:赵嘉艳 德米安:张沁丹,上海大剧院中剧场
2025-07-06 14:30,上海,TRACE U,启夏:崔恩尔 庭宇:徐梦,茉莉花剧场
2025-07-06 14:30,上海,时光代理人,程小时:井彦乔 陆光:邱俊阳 乔苓:强东玥 林贞/陈潇妈:恩妤 陈潇/陆鸿斌:宋元明,时光剧场
2025-07-06 14:30,上海,怪物,里奥:许昌泰 韦恩:万钰彬,星空间18号·谜剧场
2025-07-06 14:30,上海,末日迷途,海曼:徐佳文 威廉:沈育奇 贝拉:潘珏辰 阿曼达:孙乐仟,星空间8808号·涵金剧场
2025-07-06 14:30,上海,连璧,李玉屏:王珏语涵 谢宛宁:许诗翊,星空间407号·她剧场
2025-07-06 14:30,上海,幽灵,Teddy:陈诗 Alex:薛钦元 David:于世源,星空间168号·谜剧场
2025-07-06 14:30,上海,珍珑,Lucas:王浩楠 Abby:王玙璠 Daniel:曹珺,珍珑剧场
2025-07-06 14:30,上海,雕像,于格:尤宣程 雕像:霍泽安,星空间1794号·临窗小剧场
2025-07-06 14:30,上海,Roulette轮盘,Poe:白一博 Agatha:黄玟宇 Doyle:周一男 Pride:戴家晟 Lust:汤楷 Envy:王晨旭 Greed:吴嘉怡,轮盘剧场
2025-07-06 14:30,北京,醉后赢家,李丁一:姜宇浩 杜海燕:郑颖 杨鼎天:胡泽宇 信佳佳:杨雨欣 周大福:郝英杰 金小美:张杨皓宇 警察:刘治威,花花世界游戏戏剧空间
2025-07-06 14:30,成都,宝玉,贾宝玉:张泽 林黛玉/有缘人:陈恬 薛宝钗/有缘人:郭耀嵘 王熙凤/有缘人:刘浩冉 贾政/有缘人:胡芳洲 贾母/有缘人:徐磊 有缘人/薛蟠:李存贤 有缘人/蒋玉菡:舒荣波 有缘人/茗烟:沈哲祺 有缘人/晴雯:沈俊池 有缘人/袭人:段淑曦 有缘人/金钏儿:徐蜜聪 有缘人/丫鬟:张思宇,成都高新中演大剧院大剧场
2025-07-06 14:30,广州,阿波罗尼亚,Richard:武冠辰 Oscar:曾鑫 Stevie:邓欣锐,阿波罗尼亚·广州馆
2025-07-06 14:30,广州,桑塔露琪亚,Stevie:曾阵 Chi Chi:宋周鑫 Sonny Boy:陈科铭,桑塔露琪亚·广州馆
2025-07-06 14:30,广州,辛吉路的画材店,卡路:叶锐 塞修:李俊杰 辛吉:文亮棋,好好有戏小剧场
2025-07-06 14:30,杭州,茶无此人,石头:元佳辰 吴名士:傅祥安 洪瑛:王款儿 江鱼儿:李怡垚 黄九良:戴玉龙 范泰:龚泽镪,茶无此人 · 一台好戏小剧场
2025-07-06 15:00,成都,辛吉路的画材店,卡路:陈思霖 塞修:丁梓奕 辛吉:赵嘉恒,兜兜米新空间
2025-07-06 15:00,南京,狄俄尼索斯,狄俄尼索斯:陈茜雅 阿波罗:刘牧 安普罗斯:褚威 普罗辛诺斯/无名的人/阿里阿德涅/警察:褚威,布洛幕小剧场
2025-07-06 16:00,北京,三里屯42号,,小柯剧场
2025-07-06 17:00,上海,LIZZIE丽兹,LIZZIE:丁辰西 EMMA:杜鑫艳 BRIDGET:周文嘉 ALICE:宁梦恬,星空间11号·MOriginal Box
2025-07-06 17:00,上海,海雾,PB:严小北 Jo:王洁璐,亚洲大厦·星空间黑匣子
2025-07-06 19:30,上海,阿波罗尼亚,Richard:朱亮 Oscar:姜崃 Stevie:陈楷,星空间1号·一台好戏小剧场
2025-07-06 19:30,上海,桑塔露琪亚,Stevie:朱家鹏 Chi Chi:何严浩 Sonny Boy:施博威,星空间6号·一台好戏小剧场
2025-07-06 19:30,上海,辛吉路的画材店,卡路:朱亚洲 塞修:王桓 辛吉:林大钦,星空间2号·好好有戏剧场
2025-07-06 19:30,上海,嗜血博士,爱德华:赵钱龙 乔纳森:田野 玛莎:蔡馨怡,星空间1023号·涵金小剧场
2025-07-06 19:30,上海,#0528,Eggy:李磊 Brandon:王逸飞 Doris:徐杭,星空间28号·好好有戏小剧场
2025-07-06 19:30,上海,德米安,辛克莱:毛二 德米安:汤佳明,上海大剧院中剧场
2025-07-06 19:30,上海,TRACE U,启夏:高雨晨 庭宇:徐昊,茉莉花剧场
2025-07-06 19:30,上海,时光代理人,程小时:姜义哲 陆光:朱涵彬 乔苓:邓贤凌 林贞/陈潇妈:廖婧媛 陈潇/陆鸿斌:张嘉豪,时光剧场
2025-07-06 19:30,上海,怪物,里奥:蓝浩 韦恩:邵立君,星空间18号·谜剧场
2025-07-06 19:30,上海,末日迷途,海曼:王瑞 威廉:邱俊阳 贝拉:冯远 阿曼达:马小乔,星空间8808号·涵金剧场
2025-07-06 19:30,上海,幽灵,Teddy:赵洪博 Alex:孙一城 David:亓振源,星空间168号·谜剧场
2025-07-06 19:30,上海,六个说谎的大学生,岛衣织:陈玉婷 波多野祥吾:蔡淇 九贺苍太:李珏 袴田亮:于滨嘉 矢代翼:张烜尔 森久保公彦:脱骁尧 波多野芳惠:钱安琪 鸿上达章:黄圣淇,人民大舞台
2025-07-06 19:30,上海,雕像,于格:叶宇锋 雕像:卢翰林,星空间1794号·临窗小剧场
2025-07-06 19:30,上海,Roulette轮盘,Poe:汤邵文 Agatha:恩妤 Doyle:吴盛祥 Pride:陈近东 Lust:陈佳艺 Envy:潘延 Greed:刘昱含,轮盘剧场
2025-07-06 19:30,北京,醉后赢家,李丁一:姜宇浩 杜海燕:郑颖 杨鼎天:胡泽宇 信佳佳:杨雨欣 周大福:郝英杰 金小美:张杨皓宇 警察:刘治威,花花世界游戏戏剧空间
2025-07-06 19:30,杭州,茶无此人,石头:王书琦 吴名士:陈韬 洪瑛:王晶琬 江鱼儿:李怡垚 黄九良:戴玉龙 范泰:宋凯文,茶无此人 · 一台好戏小剧场
2025-07-07 19:30,上海,时光代理人,程小时:蔡淇 陆光:王敏辉 乔苓:钱安琪 林贞/陈潇妈:朱佳艳 陈潇/陆鸿斌:宋元明,时光剧场
2025-07-07 19:30,上海,星图,江清源:黄圣淇 孔繁星:霍泽安 叶思源:邵玎 戴望星:张诗漫 多功能:姜均,星图剧场
2025-07-08 19:30,上海,TRACE U,启夏:张泽 庭宇:徐昊,茉莉花剧场
2025-07-08 19:30,上海,流星之绊,李功一:张智涵 高景行:徐泽辉 小静:徐郑凯伊 李泰辅:诸葛北辰 原康孝:朱冠霖 高正:高尔金宝音,星空间10号·MOriginal Box
2025-07-08 19:30,上海,“Savior”,范·米格伦:刘岩 拉乔·皮勒:白倬铭 马丁·布雷德乌斯:倪晔,星空间·星空穹顶剧场
2025-07-08 19:30,上海,雕像,于格:林大钦 雕像:徐杭,星空间1794号·临窗小剧场
2025-07-09 19:30,上海,阿波罗尼亚,Richard:徐杭 Oscar:李政绪 Stevie:李玉言,星空间1号·一台好戏小剧场
2025-07-09 19:30,上海,桑塔露琪亚,Stevie:牛博为 Chi Chi:何严浩 Sonny Boy:陈志,星空间6号·一台好戏小剧场
2025-07-09 19:30,上海,灯塔,霍普:刘子赫 怀恩:魏忠杰 守塔人:李秋盟,星空间9号·鲸剧场
2025-07-09 19:30,上海,#0528,Eggy:江泽辰 Brandon:王天择 Doris:赵洪博,星空间28号·好好有戏小剧场
2025-07-09 19:30,上海,怪物,里奥:黄浦申 韦恩:杨磊,星空间18号·谜剧场
2025-07-09 19:30,上海,去你的夏天,游亦:邵奕磊 小松:朱亮 小伟:赵轩民,星空间8号·一台好戏方寸剧场
2025-07-09 19:30,上海,她对此感到厌烦,莉莉丝:王洁璐 辛西娅:杨依泠 多琳:左一平 罗纳德:王竞琦 国王:蒋依敏,黄浦剧场小剧场
2025-07-09 19:30,上海,流星之绊,李功一:白倬铭 高景行:叶筱玮 小静:吴杭律 李泰辅:郭之阳 原康孝:张旭辰 高正:尚一航,星空间10号·MOriginal Box
2025-07-09 19:30,上海,幽灵,Teddy:吴盛祥 Alex:汤佳明 David:钱蒙楠,星空间168号·谜剧场
2025-07-09 19:30,上海,“Savior”,范·米格伦:郑艺彬 拉乔·皮勒:刘官卫 马丁·布雷德乌斯:祝颂皓,星空间·星空穹顶剧场
2025-07-09 19:30,上海,六个说谎的大学生,岛衣织:崔恩尔 波多野祥吾:毛二 九贺苍太:徐昊 袴田亮:吴志军 矢代翼:郑涵一 森久保公彦:脱骁尧 波多野芳惠:钱安琪 鸿上达章:黄圣淇,人民大舞台
2025-07-09 19:30,上海,雕像,于格:徐佳文 雕像:蓝浩,星空间1794号·临窗小剧场
2025-07-09 19:30,广州,阿波罗尼亚,Richard:李苏霖 Oscar:赵嘉恒 Stevie:邓欣锐,阿波罗尼亚·广州馆
2025-07-09 19:30,广州,桑塔露琪亚,Stevie:巴文豪 Chi Chi:陈政宇 Sonny Boy:武冠辰,桑塔露琪亚·广州馆
2025-07-09 20:00,上海,LIZZIE丽兹,LIZZIE:程晨 EMMA:张沁丹 BRIDGET:王明怡 ALICE:林润欣,星空间11号·MOriginal Box
2025-07-09 20:00,上海,海雾,PB:刘乙萱 Jo:郭耀嵘,亚洲大厦·星空间黑匣子
2025-07-10 19:30,上海,阿波罗尼亚,Richard:徐杭 Oscar:姜崃 Stevie:牛博为,星空间1号·一台好戏小剧场
2025-07-10 19:30,上海,桑塔露琪亚,Stevie:朱亚洲 Chi Chi:李政绪 Sonny Boy:张梁,星空间6号·一台好戏小剧场
2025-07-10 19:30,上海,怪物,里奥:徐佳文 韦恩:吴盛祥,星空间18号·谜剧场
2025-07-10 19:30,上海,去你的夏天,游亦:施博威 小松:张家祺 小伟:赵轩民,星空间8号·一台好戏方寸剧场
2025-07-10 19:30,上海,她对此感到厌烦,莉莉丝:杜钇樵 辛西娅:马小乔 多琳:胥子含 罗纳德:恩妤 国王:王珏语涵,黄浦剧场小剧场
2025-07-10 19:30,上海,幽灵,Teddy:许昌泰 Alex:相征 David:张智伟,星空间168号·谜剧场
2025-07-10 19:30,上海,“Savior”,范·米格伦:遇泓羊 拉乔·皮勒:叶筱玮 马丁·布雷德乌斯:翟松,星空间·星空穹顶剧场
2025-07-10 19:30,上海,六个说谎的大学生,岛衣织:陈玉婷 波多野祥吾:林墨 九贺苍太:钟嘉诚 袴田亮:于滨嘉 矢代翼:张烜尔 森久保公彦:李磊 波多野芳惠:许嘉芸 鸿上达章:董豫辰,人民大舞台
2025-07-10 19:30,上海,雕像,于格:叶宇锋 雕像:邱俊阳,星空间1794号·临窗小剧场
2025-07-10 19:30,广州,阿波罗尼亚,Richard:李苏霖 Oscar:赵嘉恒 Stevie:杜牧,阿波罗尼亚·广州馆
2025-07-10 19:30,广州,桑塔露琪亚,Stevie:曾阵 Chi Chi:邓欣锐 Sonny Boy:陈科铭,桑塔露琪亚·广州馆
2025-07-10 19:30,广州,翻国王棋,奥尔森:丁梓奕 克雷加德:张腾 戈布:叶锐 弗雷:张鑫澳 玛尼:陈壬权 伊敦:黄玟宇,广州塔剧场新空间
2025-07-10 19:30,广州,辛吉路的画材店,卡路:温升宝 塞修:张一铭 辛吉:王浩楠,好好有戏小剧场
2025-07-10 19:30,杭州,茶无此人,石头:元佳辰 吴名士:张琛 洪瑛:刘羿含 江鱼儿:安吉儿 黄九良:陈卓 范泰:宋凯文,茶无此人 · 一台好戏小剧场
2025-07-10 20:00,上海,LIZZIE丽兹,LIZZIE:吴杭律 EMMA:王竞琦 BRIDGET:王明怡 ALICE:林润欣,星空间11号·MOriginal Box
2025-07-11 19:00,南京,锦衣卫之刀与花,风舞阳:毛二 梅霜花:张泽 马醉灯:李秋盟 汉王:徐泽辉 朱瞻基:赵钱龙 孙贵妃:冯镝霏 夜凌霄:申霓 侯公公:白瀚祥 龙连营:江泽辰 风树:黄圣淇 歌队:黄骁文 歌队:姜均 歌队:柳智彦 歌队:李季,南京保利大剧院大剧场
2025-07-11 19:30,上海,阿波罗尼亚,Richard:施博威 Oscar:宋周鑫 Stevie:陈楷,星空间1号·一台好戏小剧场
2025-07-11 19:30,上海,桑塔露琪亚,Stevie:朱亚洲 Chi Chi:李玉言 Sonny Boy:张梁,星空间6号·一台好戏小剧场
2025-07-11 19:30,上海,灯塔,霍普:周一男 怀恩:梁宵默 守塔人:翟松,星空间9号·鲸剧场
2025-07-11 19:30,上海,蝶变,曼曼:叶嘉雯 沈文君:赵嘉艳 齐志平:付世刚,上海话剧艺术中心D6空间
2025-07-11 19:30,上海,辛吉路的画材店,卡路:王富有 塞修:于滨嘉 辛吉:刘瀚聪,星空间2号·好好有戏剧场
2025-07-11 19:30,上海,嗜血博士,爱德华:沈育奇 乔纳森:亓振源 玛莎:黄可,星空间1023号·涵金小剧场
2025-07-11 19:30,上海,阿尔托，梵高,阿尔托:拜荣基 梵高:张皓星 博士:侯俊羽,星空间17号·NFP小剧场
2025-07-11 19:30,上海,时光代理人,程小时:滕春鹏 陆光:朱涵彬 乔苓:邓贤凌 林贞/陈潇妈:朱佳艳 陈潇/陆鸿斌:高尔金宝音,时光剧场
2025-07-11 19:30,上海,怪物,里奥:陈诗 韦恩:邵立君,星空间18号·谜剧场
2025-07-11 19:30,上海,末日迷途,海曼:相征 威廉:钟嘉诚 贝拉:徐蜜聪 阿曼达:蔡馨怡,星空间8808号·涵金剧场
2025-07-11 19:30,上海,星图,江清源:吴志军 孔繁星:霍泽安 叶思源:邱俊阳 戴望星:洪果 多功能:李浩楠,星图剧场
2025-07-11 19:30,上海,去你的夏天,游亦:李政绪 小松:张家祺 小伟:何严浩,星空间8号·一台好戏方寸剧场
2025-07-11 19:30,上海,她对此感到厌烦,莉莉丝:王洁璐 辛西娅:郑涵一 多琳:徐郑凯伊 罗纳德:王竞琦 国王:王明怡,黄浦剧场小剧场
2025-07-11 19:30,上海,连璧,李玉屏:孙乐仟 谢宛宁:胥子含,星空间407号·她剧场
2025-07-11 19:30,上海,幽灵,Teddy:王书琦 Alex:赵奕然 David:庞东轩,星空间168号·谜剧场
2025-07-11 19:30,上海,“Savior”,范·米格伦:王瀚宇 拉乔·皮勒:王逸飞 马丁·布雷德乌斯:刘阳,星空间·星空穹顶剧场
2025-07-11 19:30,上海,六个说谎的大学生,岛衣织:崔恩尔 波多野祥吾:朱亮 九贺苍太:徐昊 袴田亮:邵奕磊 矢代翼:钱安琪 森久保公彦:脱骁尧 波多野芳惠:潘珏辰 鸿上达章:车鸣笛,人民大舞台
2025-07-11 19:30,上海,雕像,于格:吴以瀚 雕像:王瑞,星空间1794号·临窗小剧场
2025-07-11 19:30,上海,Roulette轮盘,Poe:周宇杰 Agatha:恩妤 Doyle:刘君豪 Pride:廖哲珣 Lust:汤楷 Envy:王晨旭 Greed:吴嘉怡,轮盘剧场
2025-07-11 19:30,北京,三里屯42号,,小柯剧场
2025-07-11 19:30,北京,醉后赢家,李丁一:徐宇诸 杜海燕:潘温劼 杨鼎天:胡泽宇 信佳佳:张筱彤 周大福:魏子杰 金小美:宋翔宇 警察:高奥,花花世界游戏戏剧空间
2025-07-11 19:30,北京,大状王,方唐镜:梁仲恒 阿细:袁浩杨 杨秀秀:陈书昕 说书人:邢灏,天桥艺术中心大剧场
2025-07-11 19:30,北京,夜幕下的哈尔滨,王一民:金圣权 玉旨一郎:刘令飞 卢淑娟:张会芳 柳絮影:蔡忻如 塞上萧:赵晏伯 卢运启:牟溢 玉旨雄一:刘畅 罗世诚:李昊阳 肖光义:陈弈鸣 葛明礼:韩志贤 秦德林:席同歌,北京保利剧院
2025-07-11 19:30,成都,辛吉路的画材店,卡路:郭洧江 塞修:樊哲 辛吉:王世鑫,兜兜米新空间
2025-07-11 19:30,广州,阿波罗尼亚,Richard:陈科铭 Oscar:曾鑫 Stevie:巴文豪,阿波罗尼亚·广州馆
2025-07-11 19:30,广州,翻国王棋,奥尔森:刘子赫 克雷加德:李信 戈布:陈玥融 弗雷:张飞扬 玛尼:陈壬权 伊敦:黄玟宇,广州塔剧场新空间
2025-07-11 19:30,广州,辛吉路的画材店,卡路:叶锐 塞修:张一铭 辛吉:王浩楠,好好有戏小剧场
2025-07-11 19:30,武汉,FLAMES火焰,梅瑞狄斯:廖婧媛 爱德蒙:田野 埃里克:万钰彬,武汉剧院武演新空间
2025-07-11 19:30,南京,狄俄尼索斯,狄俄尼索斯:段淑曦 阿波罗:姜呈洋 安普罗斯:冯展博 普罗辛诺斯/无名的人/阿里阿德涅/警察:李伯尧,布洛幕小剧场
2025-07-11 19:30,杭州,茶无此人,石头:元佳辰 吴名士:张琛 洪瑛:黄轶 江鱼儿:宋苞涵 黄九良:陈卓 范泰:龚泽镪,茶无此人 · 一台好戏小剧场
2025-07-11 19:30,青岛,赵氏孤儿,程婴:郑棋元 屠岸贾:明道 程勃:魏忠杰 程子灵魂:马灵奇 晋国公主:薛佳凝 程妻:朱梓溶 公孙杵臼:庞盛之 魏绛:胡超政 赵盾:张光磊 韩厥:宗雪健 宫女:谢馨仪,青岛大剧院歌剧厅
2025-07-11 19:30,合肥,长安十二时辰,张小敬:冒海飞 李泌:汤佳明 龙波:祝颂皓 闻染:蒋倩如 檀棋:陈玉婷 葛老:洛朗·班 说书人:桑可舟 贺知章/右相:丁伟 太子:刘钊 崔器:毛寅东 曹破延:何铭海 闻无忌:张长城,合肥大剧院歌剧厅
2025-07-11 20:00,上海,LIZZIE丽兹,LIZZIE:程晨 EMMA:张沁丹 BRIDGET:周文嘉 ALICE:林润欣,星空间11号·MOriginal Box
2025-07-11 20:00,上海,海雾,PB:刘乙萱 Jo:郭耀嵘,亚洲大厦·星空间黑匣子
2025-07-11 20:00,珠海,扬名立万,李家辉:丁辉 齐乐山:赵超凡 苏梦蝶:丁臻滢 郑千里:王祖蓝 陆子野:郝晓辉 关静年:翟李朔天 陈小达:白子涵,珠海金湾艺术中心·大剧院(A馆)
2025-07-12 14:00,上海,蝶变,曼曼:胥子含 沈文君:邓贤凌 齐志平:黄周,上海话剧艺术中心D6空间
2025-07-12 14:00,广州,翻国王棋,奥尔森:刘子赫 克雷加德:李信 戈布:陈玥融 弗雷:张鑫澳 玛尼:陈壬权 伊敦:黄玟宇,广州塔剧场新空间
2025-07-12 14:30,上海,辛吉路的画材店,卡路:朱羿达 塞修:牛博为 辛吉:施博威,星空间2号·好好有戏剧场
2025-07-12 14:30,上海,嗜血博士,爱德华:王瑞 乔纳森:亓振源 玛莎:洪果,星空间1023号·涵金小剧场
2025-07-12 14:30,上海,阿尔托，梵高,阿尔托:臧鲁滨 梵高:郭之阳 博士:张梁,星空间17号·NFP小剧场
2025-07-12 14:30,上海,时光代理人,程小时:井彦乔 陆光:杨浩然 乔苓:强东玥 林贞/陈潇妈:沈恬 陈潇/陆鸿斌:许放星,时光剧场
2025-07-12 14:30,上海,怪物,里奥:宋元明 韦恩:薛钦元,星空间18号·谜剧场
2025-07-12 14:30,上海,末日迷途,海曼:张皓星 威廉:沈育奇 贝拉:罗玉玲 阿曼达:孙乐仟,星空间8808号·涵金剧场
2025-07-12 14:30,上海,她对此感到厌烦,莉莉丝:杜钇樵 辛西娅:张沁丹 多琳:徐郑凯伊 罗纳德:韩冰儿 国王:蒋依敏,黄浦剧场小剧场
2025-07-12 14:30,上海,连璧,李玉屏:吴杭律 谢宛宁:党韫葳,星空间407号·她剧场
2025-07-12 14:30,上海,幽灵,Teddy:赵洪博 Alex:孙一城 David:顾易,星空间168号·谜剧场
2025-07-12 14:30,上海,珍珑,Lucas:浦弘斐 Abby:周惠怡 Daniel:蓝浩,珍珑剧场
2025-07-12 14:30,上海,“Savior”,范·米格伦:刘岩 拉乔·皮勒:刘官卫 马丁·布雷德乌斯:翟松,星空间·星空穹顶剧场
2025-07-12 14:30,上海,六个说谎的大学生,岛衣织:黄可 波多野祥吾:蔡淇 九贺苍太:钟嘉诚 袴田亮:吴志军 矢代翼:叶嘉雯 森久保公彦:刘瀚聪 波多野芳惠:许嘉芸 鸿上达章:车鸣笛,人民大舞台
