时间,城市,音乐剧,卡司,剧院
2023-11-30 19:30,上海,献给阿尔吉侬的花束,查理·高登:张博俊 爱丽丝·纪尼安:郭耀嵘 尼姆:郭俊宇 斯特劳斯:窦承俊 唐纳:连江维 金皮:赵霄汉 父亲/乔卡普:邵奕磊 母亲/面包店阿姨:丁辰西 范妮/林博士:赵嘉艳,上海文化广场主剧场
2023-11-30 19:30,上海,唐人街探案1,秦风:毛二 唐仁:刘阳 小九:王敏辉 闫先生:曹牧之 思诺:严小北 阿香:王雨姝 北哥:周波 越南仔:郭洧江 金刚:王壹 李冬生:李泓辰 托尼:刘明明 说书人:宋元明 白警官:陈彦羽 老K:白一博 局长:高旭 奶奶/店员:贾景伊,云峰剧院
2023-11-30 19:30,上海,嗜血博士,爱德华:朱微之 乔纳森:汤佳明 玛莎:洪果,星空间1023号·涵金小剧场
2023-11-30 19:30,上海,桑塔露琪亚,Stevie:牛博为 Chi Chi:姜崃 Sonny Boy:朱亮,星空间6号·一台好戏小剧场
2023-11-30 19:30,上海,阿波罗尼亚,理查德:徐佳文 奥斯卡:朱亚洲 史蒂夫:杜航,星空间1号·一台好戏小剧场
2023-11-30 19:30,上海,灯塔,霍普:周一男 怀恩:徐泽辉 守塔人:翟松,星空间9号·鲸剧场
2023-11-30 19:30,上海,翻国王棋,奥尔森:蛋蛋 克雷加德:遇泓羊 戈布:郭亢 弗雷:于滨嘉 玛尼:李子涵 伊敦:李佳音,星空间77号·鲸剧场
2023-11-30 19:30,上海,LIZZIE丽兹,LIZZIE:徐丽东 EMMA:丁臻滢 BRIDGET:李梓溪 ALICE:王洁璐,星空间11号·MOriginal Box
2023-11-30 19:30,上海,两个人的谋杀,所有嫌疑犯:庞盛之 马库斯警官:徐奕然,上海话剧艺术中心D6空间
2023-11-30 19:30,上海,双重危机,吉米·马丁:范金锴 鲍比·马丁:李政绪,星空间19号
2023-11-30 19:30,上海,摇滚太白·诗与星,辛辰:钱安琪 李月圆:范可妮 月娃&老师:王珏语涵,星空间407号·她剧场
2023-11-30 19:30,上海,梦微之,白居易:余镇鳌 元稹:赵洪博,星空间33号 鲸·剧场
2023-11-30 19:30,上海,时光代理人,程小时:滕春鹏 陆光:杜光祎 乔苓:冯鑫垚 林贞/陈潇妈:李恩妤 陈潇/陆鸿斌:李泽熙,时光剧场
2023-11-30 19:30,上海,当你心动时,叶白:马灵奇 小白:万钰彬 露露:黄旖,星空间12号·耶比剧场
2023-11-30 19:30,上海,疯子与赞美诗,疯子:许放星 李默:刘朱烨,星空间111号·墨剧场
2023-11-30 19:30,北京,理想之城,苏筱:明家歆 赵显坤:夏振凯 夏明:周默涵 徐知平:桑可舟 黄礼林:郝晓辉,世纪剧院
2023-11-30 19:30,北京,艺术区,,小柯剧场
2023-11-30 19:30,北京,迷雾山庄,阿明:李卓远 老江:李信 小宇:唐浩瑜 钢琴乐手:凌梦 小提琴乐手:王靖涵,77文创园剧场-77剧场
2023-11-30 19:30,成都,阿波罗尼亚,理查德:王博睿 奥斯卡:周靖杰 史蒂夫:邓欣锐,西部文化产业中心·一台好戏小剧场
2023-11-30 19:30,成都,将进酒,李白:郑云龙 明月:喻越越 吴指南:于晓璘 李月圆:陈熙 杜甫:赵晏伯 李客:黄冠菘 杨贵妃:徐铭聪 老妪:赵子璇 疯老道:杨映宇 李白（舞）:朱文宇,四川大剧院大剧场
2023-11-30 19:30,广州,阿波罗尼亚,理查德:陈科铭 奥斯卡:脱骁尧 史蒂夫:李坤嘉,阿波罗尼亚·广州馆
2023-11-30 19:30,苏州,致青春,耿大可:王帅 佟家玲:陈莹 柳飞燕:邝丹洁,太仓大剧院
2023-11-30 19:30,唐山,星辰,李想:郑棋元 丁之遥:刘彬濠 林春晓:刘美麟 邓锋:淮梓伦 肖胜利:黄湙云 张杰妮:王迎月圆 老渔夫:李胜军,唐山大剧院
2023-12-01 14:00,成都,熊猫,,熊猫剧院
2023-12-01 19:30,上海,献给阿尔吉侬的花束,查理·高登:高雨晨 爱丽丝·纪尼安:周惠怡 尼姆:郭俊宇 斯特劳斯:孙礼杰 唐纳:连江维 金皮:曹牧之 父亲/乔卡普:邵奕磊 母亲/面包店阿姨:丁辰西 范妮/林博士:冯远,上海文化广场主剧场
2023-12-01 19:30,上海,摇滚莫扎特,沃夫冈·阿玛德乌斯·莫扎特:张淇 安东尼奥·萨列里:胡浩 利奥波德·莫扎特:满江 阿洛伊西亚·韦伯:党韫葳 康斯坦萨·韦伯:王赛罕娜 南妮尔·莫扎特:蔡忻如 酒馆老板/小丑:卞佳平 卡瓦列里:王艺 罗森博格:马文亮 萨西莉亚·韦伯:魏驿欢 弗里多林·韦伯/约瑟夫二世:蒋梦诗 安娜玛利亚·莫扎特:阿妮尔 科洛雷多:郑正 洛伦佐·达·彭特:钟文斌 索菲·韦伯:张芷妍 约瑟芬·韦伯:宋煊宁,上海大剧院大剧场
2023-12-01 19:30,上海,唐人街探案1,秦风:毛二 唐仁:张博俊 小九:元佳辰 闫先生:鞠红川 思诺:宁梦恬 阿香:张烜尔 北哥:于滨嘉 越南仔:尹智博 金刚:张栩晟 李冬生:李泓辰 托尼:钱蒙楠 说书人:袁野 白警官:陈彦羽 老K:李子涵 局长:张忆亚 奶奶/店员:杨熠萌,云峰剧院
2023-12-01 19:30,上海,女神在看,闪电:刘岩 石头:高杨 蝎子:遇泓羊 炮弹:刘官卫 勺子:孙欣业 野狼:毛寅东 女神:张会芳,人民大舞台
2023-12-01 19:30,上海,嗜血博士,爱德华:朱微之 乔纳森:徐步超 玛莎:贾景伊,星空间1023号·涵金小剧场
2023-12-01 19:30,上海,致命旋律,尼古拉斯:李存贤 科伦:张智伟 杰弗瑞:方银河 艾芙琳:刁梦雪,长江剧场黑匣子
2023-12-01 19:30,上海,阿波罗尼亚,理查德:郭洧江 奥斯卡:脱骁尧 史蒂夫:杜航,星空间1号·一台好戏小剧场
2023-12-01 19:30,上海,月亮与六便士,查尔斯:白一博 艾米&老板娘:温雅祺 威廉&斯特里夫:薛尚文 布兰琪&爱塔:卓群,星空间815号·缪时客小剧场
2023-12-01 19:30,上海,小说,格雷·亨特:舒杨 怀特·希斯曼:吴俊鹏 休·戴克:张云轩,星空间115号·缪时客小剧场
2023-12-01 19:30,上海,FLAMES火焰,梅瑞狄斯:陈旭 爱德蒙:纪晓坤 埃里克:顾易,星空间4号·缪时客小剧场
2023-12-01 19:30,上海,辛吉路的画材店,卡路:李珏 塞修:董豫辰 辛吉:王颢珏,星空间2号·好好有戏剧场
2023-12-01 19:30,上海,狄俄尼索斯,狄俄尼索斯:强东玥 阿波罗:宋周鑫 安普罗斯:张力升 普罗辛诺斯/无名的人/阿里阿德涅/警察:陈彦汗,星空间622号·BDWAY小剧场
2023-12-01 19:30,上海,谋杀歌谣,Tom:梁宵默 Sara:叶嘉雯 Michael:王天择 旁白:覃一凡,上海老卵俱乐部
2023-12-01 19:30,上海,两个人的谋杀,所有嫌疑犯:庞盛之 马库斯警官:徐奕然,上海话剧艺术中心D6空间
2023-12-01 19:30,上海,梦微之,白居易:许昌泰 元稹:卢翰林,星空间33号 鲸·剧场
2023-12-01 19:30,上海,时光代理人,程小时:蔡淇 陆光:王敏辉 乔苓:邓贤凌 林贞/陈潇妈:朱佳艳 陈潇/陆鸿斌:张嘉豪,时光剧场
2023-12-01 19:30,上海,#0528,Eggy:姜义哲 Brandon:刘政 Doris:刘瀚聪,星空间28号·好好有戏小剧场
2023-12-01 19:30,上海,当你心动时,叶白:刘朱烨 小白:朱亚洲 露露:黄可,星空间12号·耶比剧场
2023-12-01 19:30,上海,疯子与赞美诗,疯子:项裕 李默:周一男,星空间111号·墨剧场
2023-12-01 19:30,北京,理想之城,苏筱:明家歆 赵显坤:夏振凯 夏明:周义晨 徐知平:张珑腾 黄礼林:郝晓辉,世纪剧院
2023-12-01 19:30,北京,艺术区,,小柯剧场
2023-12-01 19:30,北京,迷雾山庄,阿明:王帅 老江:张腾 小宇:马志睿 钢琴乐手:张导正 小提琴乐手:左慈婧,77文创园剧场-77剧场
2023-12-01 19:30,成都,阿波罗尼亚,理查德:王博睿 奥斯卡:赵嘉恒 史蒂夫:邓欣锐,西部文化产业中心·一台好戏小剧场
2023-12-01 19:30,成都,灯塔,霍普:韩佳旭 怀恩:周靖杰 守塔人:范杰,西部文化产业中心·鲸剧场
2023-12-01 19:30,成都,将进酒,李白:李炜鹏 明月:毋子玥 吴指南:于晓璘 李月圆:许嘉芸 杜甫:赵晏伯 李客:黄冠菘 杨贵妃:徐铭聪 老妪:赵子璇 疯老道:杨映宇 李白（舞）:朱文宇,四川大剧院大剧场
2023-12-01 19:30,广州,阿波罗尼亚,理查德:杨宇威 奥斯卡:李秋盟 史蒂夫:李玉言,阿波罗尼亚·广州馆
2023-12-01 19:30,武汉,灯塔,霍普:林世杰 怀恩:陈梓煊 守塔人:王皓,武汉剧院小剧场
2023-12-01 19:30,武汉,小说,格雷·亨特:孙豆尔 怀特·希斯曼:曾阵 休·戴克:张鑫澳,武演新空间（梦时代馆）
2023-12-01 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-12-01 19:30,西安,猎罪图鉴,沈翊:张泽 杜城:胡迪 蒋歌:徐瑶 范若瑄:覃子瑄 瞿蓝心:蒋倩如 任晓玄:刘乙萱 梁毅:倪晔 蒋峰:刘钊 李晗:张艺 张局/雷队:桑可舟 多功能男:饶恒宇 多功能女1:潘珏辰 多功能女2:陈佳佳,西演SPACE·西安广电大剧院
2023-12-01 19:30,宁波,三星堆,巫祝:宗雪健 金乌:郭颂兰 帝星:赵磊 阳天:赵越 青鸾:张可盈 周汉生:秦立夫 周一然:千悦 韩子潇:张栩康,宁波文化广场大剧院
2023-12-01 20:00,上海,LIZZIE丽兹,LIZZIE:严小北 EMMA:申霓 BRIDGET:陈姝月 ALICE:王艺鸥,星空间11号·MOriginal Box
2023-12-02 14:00,上海,献给阿尔吉侬的花束,查理·高登:朱亮 爱丽丝·纪尼安:周惠怡 尼姆:郭俊宇 斯特劳斯:窦承俊 唐纳:连江维 金皮:曹牧之 父亲/乔卡普:唐超 母亲/面包店阿姨:杜鑫艳 范妮/林博士:赵嘉艳,上海文化广场主剧场
2023-12-02 14:00,上海,摇滚莫扎特,沃夫冈·阿玛德乌斯·莫扎特:张淇 安东尼奥·萨列里:胡浩 利奥波德·莫扎特:满江 阿洛伊西亚·韦伯:王梓庭 康斯坦萨·韦伯:王赛罕娜 南妮尔·莫扎特:蔡忻如 酒馆老板/小丑:卞佳平 卡瓦列里:王艺 罗森博格:马文亮 萨西莉亚·韦伯:魏驿欢 弗里多林·韦伯/约瑟夫二世:蒋梦诗 安娜玛利亚·莫扎特:阿妮尔 科洛雷多:郑正 洛伦佐·达·彭特:钟文斌 索菲·韦伯:张芷妍 约瑟芬·韦伯:宋煊宁,上海大剧院大剧场
2023-12-02 14:00,上海,唐人街探案1,秦风:高杨 唐仁:刘阳 小九:周一男 闫先生:祝颂皓 思诺:李梓溪 阿香:马小乔 北哥:周波 越南仔:薛尚文 金刚:霍京晖 李冬生:李泓辰 托尼:刘明明 说书人:宋元明 白警官:姚一依 老K:陈孟君 局长:高旭 奶奶/店员:贾景伊,云峰剧院
2023-12-02 14:00,成都,熊猫,,熊猫剧院
2023-12-02 14:00,成都,将进酒,李白:郑云龙 明月:毋子玥 吴指南:张傲生 李月圆:许嘉芸 杜甫:赵晏伯 李客:黄冠菘 杨贵妃:徐铭聪 老妪:赵子璇 疯老道:杨映宇 李白（舞）:朱文宇,四川大剧院大剧场
2023-12-02 14:00,南京,火蔷薇,,花乐逗新街口店9馆
2023-12-02 14:30,上海,女神在看,闪电:施哲明 石头:赵嘉豪 蝎子:赵毅劼 炮弹:张琦铭 勺子:白瀚祥 野狼:毛寅东 女神:余思冉,人民大舞台
2023-12-02 14:30,上海,嗜血博士,爱德华:白一博 乔纳森:徐步超 玛莎:杨颖,星空间1023号·涵金小剧场
2023-12-02 14:30,上海,致命旋律,尼古拉斯:施天玮 科伦:张智伟 杰弗瑞:方银河 艾芙琳:丁辰西,长江剧场黑匣子
2023-12-02 14:30,上海,小说,格雷·亨特:舒杨 怀特·希斯曼:吴俊鹏 休·戴克:钱蒙楠,星空间115号·缪时客小剧场
2023-12-02 14:30,上海,FLAMES火焰,梅瑞狄斯:卓群 爱德蒙:纪晓坤 埃里克:汤佳明,星空间4号·缪时客小剧场
2023-12-02 14:30,上海,灯塔,霍普:郭洧江 怀恩:尹智博 守塔人:孙欣业,星空间9号·鲸剧场
2023-12-02 14:30,上海,嘿！亚利桑那,简:吴杭律 比利:舒荣波 怀亚特:张艺 约瑟芬:王玙璠 强尼:褚俊驰 哈利:宋凯文 波特:智博闻,嘿！亚利桑那
2023-12-02 14:30,上海,摇滚太白·诗与星,辛辰:左一平 李月圆:孙乐仟 月娃&老师:温雅祺,星空间407号·她剧场
2023-12-02 14:30,上海,梦微之,白居易:沈育奇 元稹:卢翰林,星空间33号 鲸·剧场
2023-12-02 14:30,上海,时光代理人,程小时:滕春鹏 陆光:王敏辉 乔苓:邓贤凌 林贞/陈潇妈:廖婧媛 陈潇/陆鸿斌:张嘉豪,时光剧场
2023-12-02 14:30,上海,#0528,Eggy:夏阳 Brandon:于滨嘉 Doris:赵洪博,星空间28号·好好有戏小剧场
2023-12-02 14:30,上海,当你心动时,叶白:徐佳文 小白:万钰彬 露露:陈旭,星空间12号·耶比剧场
2023-12-02 14:30,上海,疯子与赞美诗,疯子:项裕 李默:钟子崴,星空间111号·墨剧场
2023-12-02 14:30,北京,威尼斯商人,鲍西亚:鲁芳岐 巴萨尼奧:孙化卓 安东尼奥:郭禹良 夏洛克:云孟和,时间剧场TIME THEATRE
2023-12-02 14:30,北京,迷雾山庄,阿明:李昊阳 老江:张腾 小宇:马志睿 钢琴乐手:张导正 小提琴乐手:左慈婧,77文创园剧场-77剧场
2023-12-02 15:00,武汉,小说,格雷·亨特:李坤嘉 怀特·希斯曼:陈梓煊 休·戴克:罗明晖,武演新空间（梦时代馆）
2023-12-02 15:00,东莞,东莞东,王雪英:应雨宸 罗招娣:曹小欠儿 叶淑萍:刘晓燕 财哥:梁汉 刘沐燃:高尔金宝音,东莞玉兰大剧院
2023-12-02 17:00,上海,LIZZIE丽兹,LIZZIE:徐丽东 EMMA:郑涵一 BRIDGET:刘烨 ALICE:王洁璐,星空间11号·MOriginal Box
2023-12-02 19:30,上海,献给阿尔吉侬的花束,查理·高登:于晓璘 爱丽丝·纪尼安:吕润桐 尼姆:赵禹钧 斯特劳斯:窦承俊 唐纳:连江维 金皮:赵霄汉 父亲/乔卡普:唐超 母亲/面包店阿姨:杜鑫艳 范妮/林博士:冯远,上海文化广场主剧场
2023-12-02 19:30,上海,摇滚莫扎特,沃夫冈·阿玛德乌斯·莫扎特:张淇 安东尼奥·萨列里:胡浩 利奥波德·莫扎特:满江 阿洛伊西亚·韦伯:党韫葳 康斯坦萨·韦伯:王赛罕娜 南妮尔·莫扎特:蔡忻如 酒馆老板/小丑:卞佳平 卡瓦列里:王艺 罗森博格:马文亮 萨西莉亚·韦伯:魏驿欢 弗里多林·韦伯/约瑟夫二世:蒋梦诗 安娜玛利亚·莫扎特:阿妮尔 科洛雷多:郑正 洛伦佐·达·彭特:钟文斌 索菲·韦伯:张芷妍 约瑟芬·韦伯:宋煊宁,上海大剧院大剧场
2023-12-02 19:30,上海,唐人街探案1,秦风:蛋蛋 唐仁:张博俊 小九:元佳辰 闫先生:鞠红川 思诺:宁梦恬 阿香:李佳音 北哥:孙欣业 越南仔:尹智博 金刚:王壹 李冬生:李泓辰 托尼:钱蒙楠 说书人:袁野 白警官:姚一依 老K:李子涵 局长:张忆亚 奶奶/店员:杨熠萌,云峰剧院
2023-12-02 19:30,上海,女神在看,闪电:刘岩 石头:高雨晨 蝎子:遇泓羊 炮弹:刘官卫 勺子:孙金瀚 野狼:徐步超 女神:周惠怡,人民大舞台
2023-12-02 19:30,上海,我们还能陪妈妈多久,,东方艺术中心歌剧厅
2023-12-02 19:30,上海,嗜血博士,爱德华:朱微之 乔纳森:管重昊 玛莎:杨颖,星空间1023号·涵金小剧场
2023-12-02 19:30,上海,致命旋律,尼古拉斯:刘朱烨 科伦:张皓哲 杰弗瑞:翟松 艾芙琳:刁梦雪,长江剧场黑匣子
2023-12-02 19:30,上海,桑塔露琪亚,Stevie:牛博为 Chi Chi:姜崃 Sonny Boy:陈志,星空间6号·一台好戏小剧场
2023-12-02 19:30,上海,月亮与六便士,查尔斯:吴俊鹏 艾米&老板娘:陈旭 威廉&斯特里夫:薛尚文 布兰琪&爱塔:盛可欣,星空间815号·缪时客小剧场
2023-12-02 19:30,上海,小说,格雷·亨特:丁星辰 怀特·希斯曼:汤佳明 休·戴克:纪晓坤,星空间115号·缪时客小剧场
2023-12-02 19:30,上海,辛吉路的画材店,卡路:温升宝 塞修:戴家晟 辛吉:顾易,星空间2号·好好有戏剧场
2023-12-02 19:30,上海,灯塔,霍普:宋凯文 怀恩:孙博 守塔人:脱骁尧,星空间9号·鲸剧场
2023-12-02 19:30,上海,狄俄尼索斯,狄俄尼索斯:王樵知 阿波罗:宋周鑫 安普罗斯:汤邵文 普罗辛诺斯/无名的人/阿里阿德涅/警察:陈旭茂,星空间622号·BDWAY小剧场
2023-12-02 19:30,上海,两个人的谋杀,所有嫌疑犯:庞盛之 马库斯警官:徐奕然,上海话剧艺术中心D6空间
2023-12-02 19:30,上海,双重危机,吉米·马丁:范金锴 鲍比·马丁:李政绪,星空间19号
2023-12-02 19:30,上海,摇滚太白·诗与星,辛辰:易群 李月圆:孙乐仟 月娃&老师:许诗翊,星空间407号·她剧场
2023-12-02 19:30,上海,时光代理人,程小时:蔡淇 陆光:王敏辉 乔苓:邓贤凌 林贞/陈潇妈:朱佳艳 陈潇/陆鸿斌:张嘉豪,时光剧场
2023-12-02 19:30,上海,#0528,Eggy:姜义哲 Brandon:左溢 Doris:李珏,星空间28号·好好有戏小剧场
2023-12-02 19:30,上海,当你心动时,叶白:马灵奇 小白:赵辰睿 露露:黄可,星空间12号·耶比剧场
2023-12-02 19:30,上海,疯子与赞美诗,疯子:傅祥安 李默:张琛,星空间111号·墨剧场
2023-12-02 19:30,北京,威尼斯商人,鲍西亚:鲁芳岐 巴萨尼奧:孙化卓 安东尼奥:郭禹良 夏洛克:云孟和,时间剧场TIME THEATRE
2023-12-02 19:30,北京,艺术区,,小柯剧场
2023-12-02 19:30,北京,迷雾山庄,阿明:王帅 老江:李信 小宇:马志睿 钢琴乐手:张导正 小提琴乐手:左慈婧,77文创园剧场-77剧场
2023-12-02 19:30,成都,灯塔,霍普:韩佳旭 怀恩:杜皓云 守塔人:杜舟,西部文化产业中心·鲸剧场
2023-12-02 19:30,成都,将进酒,李白:李炜鹏 明月:喻越越 吴指南:张傲生 李月圆:陈熙 杜甫:赵晏伯 李客:黄冠菘 杨贵妃:徐铭聪 老妪:赵子璇 疯老道:杨映宇 李白（舞）:朱文宇,四川大剧院大剧场
2023-12-02 19:30,成都,致命旋律,尼古拉斯:王博睿 科伦:王世鑫 杰弗瑞:周靖杰 艾芙琳:项倩,成都开心麻花9剧场
2023-12-02 19:30,广州,阿波罗尼亚,理查德:杨宇威 奥斯卡:李秋盟 史蒂夫:李玉言,阿波罗尼亚·广州馆
2023-12-02 19:30,武汉,灯塔,霍普:林世杰 怀恩:张鑫澳 守塔人:汤俊军,武汉剧院小剧场
2023-12-02 19:30,武汉,小说,格雷·亨特:孙豆尔 怀特·希斯曼:曾阵 休·戴克:刘秫呈,武演新空间（梦时代馆）
2023-12-02 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-12-02 19:30,西安,猎罪图鉴,沈翊:张泽 杜城:胡迪 蒋歌:徐瑶 范若瑄:覃子瑄 瞿蓝心:蒋倩如 任晓玄:刘乙萱 梁毅:倪晔 蒋峰:刘钊 李晗:张艺 张局/雷队:桑可舟 多功能男:饶恒宇 多功能女1:潘珏辰 多功能女2:陈佳佳,西演SPACE·西安广电大剧院
2023-12-02 19:30,宁波,三星堆,巫祝:宗雪健 金乌:千悦 帝星:赵磊 阳天:赵越 青鸾:张可盈 周汉生:刘威 周一然:祝愿 韩子潇:张栩康,宁波文化广场大剧院
2023-12-02 19:30,嘉兴,致青春,耿大可:王帅 佟家玲:陈莹 柳飞燕:邝丹洁,嘉兴大剧院大剧场
2023-12-02 20:00,上海,LIZZIE丽兹,LIZZIE:丁辰西 EMMA:申霓 BRIDGET:刘烨 ALICE:王艺鸥,星空间11号·MOriginal Box
2023-12-02 20:00,东莞,东莞东,王雪英:应雨宸 罗招娣:曹小欠儿 叶淑萍:许沁 财哥:孙葛川野 刘沐燃:朱家鹏,东莞玉兰大剧院
2023-12-03 14:00,上海,献给阿尔吉侬的花束,查理·高登:高雨晨 爱丽丝·纪尼安:吕润桐 尼姆:赵禹钧 斯特劳斯:孙礼杰 唐纳:连江维 金皮:曹牧之 父亲/乔卡普:唐超 母亲/面包店阿姨:丁辰西 范妮/林博士:赵嘉艳,上海文化广场主剧场
2023-12-03 14:00,上海,摇滚莫扎特,沃夫冈·阿玛德乌斯·莫扎特:张淇 安东尼奥·萨列里:胡浩 利奥波德·莫扎特:满江 阿洛伊西亚·韦伯:王梓庭 康斯坦萨·韦伯:王赛罕娜 南妮尔·莫扎特:蔡忻如 酒馆老板/小丑:卞佳平 卡瓦列里:王艺 罗森博格:马文亮 萨西莉亚·韦伯:魏驿欢 弗里多林·韦伯/约瑟夫二世:蒋梦诗 安娜玛利亚·莫扎特:阿妮尔 科洛雷多:郑正 洛伦佐·达·彭特:钟文斌 索菲·韦伯:张芷妍 约瑟芬·韦伯:宋煊宁,上海大剧院大剧场
2023-12-03 14:00,上海,两个人的谋杀,所有嫌疑犯:庞盛之 马库斯警官:徐奕然,上海话剧艺术中心D6空间
2023-12-03 14:00,成都,熊猫,,熊猫剧院
2023-12-03 14:00,成都,将进酒,李白:李炜鹏 明月:喻越越 吴指南:张傲生 李月圆:陈熙 杜甫:赵晏伯 李客:黄冠菘 杨贵妃:徐铭聪 老妪:赵子璇 疯老道:杨映宇 李白（舞）:朱文宇,四川大剧院大剧场
2023-12-03 14:00,西安,猎罪图鉴,沈翊:周默涵 杜城:胡迪 蒋歌:徐瑶 范若瑄:覃子瑄 瞿蓝心:蒋倩如 任晓玄:刘乙萱 梁毅:倪晔 蒋峰:刘钊 李晗:张艺 张局/雷队:桑可舟 多功能男:饶恒宇 多功能女1:潘珏辰 多功能女2:陈佳佳,西演SPACE·西安广电大剧院
2023-12-03 14:30,上海,女神在看,闪电:钟舜傲 石头:高杨 蝎子:赵毅劼 炮弹:张琦铭 勺子:孙欣业 野狼:毛寅东 女神:张会芳,人民大舞台
2023-12-03 14:30,上海,嗜血博士,爱德华:施天玮 乔纳森:徐步超 玛莎:杨颖,星空间1023号·涵金小剧场
2023-12-03 14:30,上海,致命旋律,尼古拉斯:刘朱烨 科伦:张皓哲 杰弗瑞:陆艺火 艾芙琳:朱芷秋,长江剧场黑匣子
2023-12-03 14:30,上海,小说,格雷·亨特:舒杨 怀特·希斯曼:杜航 休·戴克:张云轩,星空间115号·缪时客小剧场
2023-12-03 14:30,上海,FLAMES火焰,梅瑞狄斯:廖婧媛 爱德蒙:纪晓坤 埃里克:汤佳明,星空间4号·缪时客小剧场
2023-12-03 14:30,上海,灯塔,霍普:邵立君 怀恩:孙博 守塔人:张哲豪,星空间9号·鲸剧场
2023-12-03 14:30,上海,嘿！亚利桑那,简:吴杭律 比利:刘瀚聪 怀亚特:刘勃汐 约瑟芬:于梦滢 强尼:王壹 哈利:宋凯文 波特:陈旭茂,嘿！亚利桑那
2023-12-03 14:30,上海,Little Jack小杰克,Jack:顾易 Julie:黄可,ARK LIVE HOUSE
2023-12-03 14:30,上海,梦微之,白居易:许昌泰 元稹:叶宇锋,星空间33号 鲸·剧场
2023-12-03 14:30,上海,时光代理人,程小时:蔡淇 陆光:王敏辉 乔苓:邓贤凌 林贞/陈潇妈:朱佳艳 陈潇/陆鸿斌:张嘉豪,时光剧场
2023-12-03 14:30,上海,#0528,Eggy:温升宝 Brandon:于滨嘉 Doris:李珏,星空间28号·好好有戏小剧场
2023-12-03 14:30,上海,当你心动时,叶白:徐佳文 小白:朱亚洲 露露:陈旭,星空间12号·耶比剧场
2023-12-03 14:30,上海,疯子与赞美诗,疯子:项裕 李默:张琛,星空间111号·墨剧场
2023-12-03 14:30,北京,秋裤和擀面杖,沐馨:冯鑫垚 妈妈:牟潇钰 小黑:孙一城 李队:吴勃臻 晓霞:王晶,时间剧场TIME THEATRE
2023-12-03 14:30,北京,迷雾山庄,阿明:李卓远 老江:张腾 小宇:马志睿 钢琴乐手:凌梦 小提琴乐手:曹义昊,77文创园剧场-77剧场
2023-12-03 14:30,成都,致命旋律,尼古拉斯:王博睿 科伦:王世鑫 杰弗瑞:周靖杰 艾芙琳:项倩,成都开心麻花9剧场
2023-12-03 15:00,上海,谋杀歌谣,Tom:钱蒙楠 Sara:陈棋尔 Michael:姜呈洋 旁白:覃一凡,上海老卵俱乐部
2023-12-03 15:00,武汉,灯塔,霍普:林世杰 怀恩:张鑫澳 守塔人:刘秫呈,武汉剧院小剧场
2023-12-03 15:00,武汉,小说,格雷·亨特:李坤嘉 怀特·希斯曼:孙豆尔 休·戴克:王皓,武演新空间（梦时代馆）
2023-12-03 15:00,东莞,东莞东,王雪英:应雨宸 罗招娣:王雨姝 叶淑萍:许沁 财哥:梁汉 刘沐燃:高尔金宝音,东莞玉兰大剧院
2023-12-03 16:00,北京,艺术区,,小柯剧场
2023-12-03 16:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-12-03 19:30,上海,献给阿尔吉侬的花束,查理·高登:张博俊 爱丽丝·纪尼安:周惠怡 尼姆:郭俊宇 斯特劳斯:孙礼杰 唐纳:连江维 金皮:赵霄汉 父亲/乔卡普:邵奕磊 母亲/面包店阿姨:杜鑫艳 范妮/林博士:冯远,上海文化广场主剧场
2023-12-03 19:30,上海,摇滚莫扎特,沃夫冈·阿玛德乌斯·莫扎特:张淇 安东尼奥·萨列里:胡浩 利奥波德·莫扎特:满江 阿洛伊西亚·韦伯:党韫葳 康斯坦萨·韦伯:王赛罕娜 南妮尔·莫扎特:蔡忻如 酒馆老板/小丑:卞佳平 卡瓦列里:王艺 罗森博格:马文亮 萨西莉亚·韦伯:魏驿欢 弗里多林·韦伯/约瑟夫二世:蒋梦诗 安娜玛利亚·莫扎特:阿妮尔 科洛雷多:郑正 洛伦佐·达·彭特:钟文斌 索菲·韦伯:张芷妍 约瑟芬·韦伯:宋煊宁,上海大剧院大剧场
2023-12-03 19:30,上海,唐人街探案1,秦风:毛二 唐仁:刘阳 小九:赵洪博 闫先生:鞠红川 思诺:陈玉婷 阿香:李佳音 北哥:于滨嘉 越南仔:孙博 金刚:王壹 李冬生:冯文彦 托尼:车鸣笛 说书人:袁野 白警官:姚一依 老K:白一博 局长:张忆亚 奶奶/店员:杨熠萌,云峰剧院
2023-12-03 19:30,上海,女神在看,闪电:施哲明 石头:夏阳 蝎子:赵伟钢 炮弹:刘官卫 勺子:孙金瀚 野狼:徐步超 女神:余思冉,人民大舞台
2023-12-03 19:30,上海,嗜血博士,爱德华:顾易 乔纳森:汤佳明 玛莎:赵子萌,星空间1023号·涵金小剧场
2023-12-03 19:30,上海,致命旋律,尼古拉斯:施天玮 科伦:张智伟 杰弗瑞:陆艺火 艾芙琳:丁辰西,长江剧场黑匣子
2023-12-03 19:30,上海,阿波罗尼亚,理查德:朱亮 奥斯卡:姜崃 史蒂夫:陈志,星空间1号·一台好戏小剧场
